t_ps,m_1p0mW,chi2q_1p0mW,eta_1p0mW,phi_1p0mW,m_chi2q_1p0mW,m2_chi2q2_1p0mW,m2_chi2q_1p0mW,m2_1p0mW,m_2p0mW,chi2q_2p0mW,eta_2p0mW,phi_2p0mW,m_chi2q_2p0mW,m2_chi2q2_2p0mW,m2_chi2q_2p0mW,m2_2p0mW,m_2p5mW,chi2q_2p5mW,eta_2p5mW,phi_2p5mW,m_chi2q_2p5mW,m2_chi2q2_2p5mW,m2_chi2q_2p5mW,m2_2p5mW,m_3p0mW,chi2q_3p0mW,eta_3p0mW,phi_3p0mW,m_chi2q_3p0mW,m2_chi2q2_3p0mW,m2_chi2q_3p0mW,m2_3p0mW,m_3p5mW,chi2q_3p5mW,eta_3p5mW,phi_3p5mW,m_chi2q_3p5mW,m2_chi2q2_3p5mW,m2_chi2q_3p5mW,m2_3p5mW,m_4p0mW,chi2q_4p0mW,eta_4p0mW,phi_4p0mW,m_chi2q_4p0mW,m2_chi2q2_4p0mW,m2_chi2q_4p0mW,m2_4p0mW
0.5,0.8377812595791083,0.35622859800443457,0.9343988366665462,0.1821142961088217,0.298441643534255,0.08906741459542733,0.2500288160309874,0.7018774389019573,0.8256287163739535,0.3500489034274863,0.9367314264020474,0.17881165479587416,0.28901042680494554,0.08352702680197678,0.23861530770165562,0.6816627773013022,0.8206585936210089,0.3475118603942279,0.9376755872290494,0.17745813794200302,0.2851885946177474,0.08133253450004588,0.23404247097575262,0.6734805272840122,0.8161756611927304,0.34521859169899344,0.9385223087094753,0.1762358428109048,0.2817590123359492,0.07938814103252957,0.22996484819030405,0.6661427099233908,0.8120749663888652,0.3431167235588909,0.9392927733216154,0.17511652745209852,0.27863650175154386,0.07763830010833811,0.22627372779459598,0.6594657510354766,0.8082836510538257,0.3411698754472546,0.9400016574917859,0.17408058152299172,0.2757620325560859,0.07604469859946378,0.22289394249645708,0.6533224605609027
0.75,0.8377525263553736,0.3562274882760486,0.9343992597367239,0.18211370228951715,0.29843047826048896,0.08906075035478418,0.250010887104167,0.7018292954148109,0.8255885416057084,0.35004739880597247,0.9367319886654734,0.1788108516728979,0.2889951214730946,0.08351818023524869,0.2385910608681367,0.6815964400306405,0.8206139304526306,0.34751020886975637,0.9376761992987229,0.17745725729417824,0.2851717183730254,0.08132290895982412,0.234015884668019,0.6734072228529149,0.8161269925700543,0.3452168128134674,0.9385229630386842,0.17623489510572538,0.2817407592260745,0.07937785540928488,0.22993623851158,0.6660632680014414,0.812022654576078,0.3431148318417561,0.9392934643497758,0.17511552046232245,0.2786170165765674,0.07762744192602723,0.22624332941057143,0.6593807915447806,0.8082279802606993,0.34116788220274363,0.9400023809295883,0.17407952128882723,0.2757414283625437,0.0760333353154158,0.22286193771965895,0.6532324680762893
1.0,0.8376782185628695,0.3562246167751595,0.934400354453802,0.18211216574120703,0.2984016023884565,0.08904351630799848,0.24996452270506792,0.7017047978546626,0.8254843607308112,0.3500434997381971,0.9367334456989538,0.17880877046675242,0.2889554346093615,0.08349524319028499,0.2385281922182025,0.681424429811156,0.8204980009785311,0.3475059272677676,0.9376777860831348,0.17745497420414716,0.28512791865139414,0.08129792999447603,0.23394688727663812,0.6732169696097656,0.8160005642419773,0.3452121994454813,0.9385246599605219,0.17623243732685523,0.2816933495307268,0.07935114316984021,0.22986193216028558,0.6658569208432253,0.8118866648769874,0.3431099244586071,0.9392952569549199,0.17511290819115669,0.2785663722548936,0.07759922375125196,0.22616432291690688,0.6591599566050775,0.8080831646534097,0.3411627101772616,0.9400042580672205,0.17407677022115822,0.2756878425017755,0.0760037865032838,0.22277870422530557,0.6529984009962696
1.25,0.8375592066692676,0.3562200149865681,0.9344021087962983,0.18210970331476983,0.29835535315186457,0.08901591675437383,0.24989027289140486,0.7015054246764529,0.8253167882919427,0.35003723336226816,0.9367357873275094,0.17880542566886706,0.2888916052211444,0.08345835956724953,0.23842709178561872,0.6811478010365273,0.8203112840724833,0.34749904097694057,0.9376803381324078,0.1774513022170541,0.2850573845177506,0.0812577124681007,0.23383578912809963,0.6729106027766464,0.8157967150445454,0.3452047753598773,0.9385273906864608,0.17622848214319295,0.28161692175627817,0.0793080906194817,0.2297421596697285,0.6655242802774712,0.8116671922389626,0.34310202363079495,0.9392981429665734,0.17510870247649143,0.27848465617191354,0.0775537037231889,0.2260368589566899,0.6588036309570809,0.8078492518956304,0.3411543801046892,0.9400072813204083,0.1740723393586886,0.2756013107484907,0.07595608248628613,0.22264431270962337,0.6526204137883297
1.5,0.8373969862491683,0.35621373807213347,0.9344045017061281,0.18210634453253988,0.2982923107221552,0.08897830263596276,0.2497890820200332,0.7012337125791896,0.8250872881067147,0.3500286580007347,0.9367389917037748,0.17880084841934685,0.2888041961894589,0.08340786373663947,0.23828867102780024,0.6807690329952929,0.8200551922897844,0.3474896092983626,0.9376838334053069,0.17744627296528473,0.2849606583718708,0.08120257681973006,0.23368346749616806,0.6724905184014353,0.8155167909232165,0.345194600574501,0.9385311330660324,0.17622306154215817,0.2815119929045386,0.079249002149085,0.22957775705990857,0.6650676362777012,0.8113655038368048,0.3430911898901166,0.9393021001891692,0.17510293555470074,0.2783723561471633,0.07749116866692314,0.22586172699958168,0.6583139808163522,0.8075274204010305,0.34114295286979057,0.9400114284982284,0.17406626110274423,0.2754822887189323,0.07589049139782118,0.22245950197537134,0.6521005346995428
1.75,0.8371930517225245,0.35620584076844625,0.9344075122784729,0.18210211869086718,0.29821305487432315,0.08893102609747607,0.24966189747373121,0.7008922058524735,0.8247973158238806,0.3500178311407975,0.9367430372751602,0.17879506941545484,0.28869376761542603,0.08334409145998961,0.23811384462428653,0.6802906121902782,0.819731124106801,0.34747769049947974,0.9376882502224008,0.17743991753374838,0.2848382778351736,0.08113284452010756,0.23349080167847222,0.6719591158293997,0.8151621167296783,0.3451817338871117,0.9385358653725958,0.17621620686547385,0.2813790728518385,0.07917418263896024,0.22936956062933905,0.6644892765512097,0.8109828378062901,0.3430774823753009,0.9393071069075466,0.17509563892549032,0.278229950244159,0.07741190521286719,0.22563971461171095,0.6576931632163434,0.8071188107770111,0.341128487805176,0.9400166779412766,0.17405856703446687,0.2753312193994738,0.07580728037600118,0.22222500637148762,0.6514407747100966
2.0,0.8369488910220575,0.35619637719568564,0.9344111198357331,0.18209705475764332,0.2981181628800036,0.08887443903894834,0.24950966581595213,0.7004834461830519,0.8244483149703313,0.35000480929700334,0.9367479028367068,0.17878811883805137,0.28856087525642654,0.08326737872875496,0.23790352737152487,0.6797150240574187,0.8193404608176362,0.3474633417127582,0.937693567305334,0.1774322664055423,0.28469077451616714,0.08104883709461512,0.23325867038260614,0.6713187907328565,0.8147339939883987,0.34516623281328057,0.9385415663280386,0.17620794877576001,0.28121866344989355,0.07908393667254449,0.2291184048566111,0.6637914809602882,0.8105204018599625,0.3430609588111328,0.9393131418965596,0.17508684334044425,0.2780579061980634,0.07731619919925103,0.22537160587199412,0.6569433218312352,0.8066245252370065,0.34111104271260567,0.940023008516025,0.17404928792578875,0.27514853288115576,0.07570671514665245,0.22194155470492113,0.650643124713826
2.25,0.8366659836074307,0.35618540079634886,0.9344153039519121,0.18209118133933277,0.29800820870388417,0.08880889245489779,0.24933333105832373,0.7000099681257895,0.8240417166391546,0.34998964800879534,0.936753567533468,0.17878002635002965,0.28840607035110116,0.08317806141536431,0.2376586333012742,0.6790447507616048,0.8188845671300133,0.3474466189678398,0.9376997637665356,0.17742334947881505,0.2845186741742662,0.08095087595388224,0.23298795134159925,0.6705719342837093,0.8142337023787423,0.3451481536546894,0.9385482150794167,0.1761983172926154,0.2810312590194448,0.07897856854605428,0.22882512251556186,0.6629765220893943,0.8099793755975812,0.34304167561333865,0.9393201843846394,0.17507657885853406,0.27785668221724,0.07720433585277231,0.22505818196793562,0.6560665888934475,0.8060456306542323,0.3410906740038974,0.940030399565656,0.17403845381404495,0.27493464743774865,0.07558906036171915,0.2216098712826591,0.649709558696779
2.5,0.8363457997052762,0.35617296432146234,0.934420044458841,0.1820845266734218,0.2978837626788322,0.08873473606769883,0.24913383371684467,0.699474296684658,0.8235789404489338,0.34997240188333767,0.9367600108458983,0.17877082111893006,0.28822989992944764,0.0830764752133394,0.23738007558959673,0.6782822711509884,0.8183647930065506,0.3474275772654832,0.9377068190833618,0.17741319610592507,0.2843224973536345,0.08083928250140751,0.23267952169391265,0.6697209344326545,0.813662502411046,0.34512755160447744,0.938555791161878,0.17618734184845106,0.28081734728949653,0.0788583825387097,0.22849054551600348,0.6620466678298054,0.8093609139370527,0.34301968802443406,0.9393282140059565,0.1750648749181254,0.2776267281978586,0.07707660020984766,0.22470022246757257,0.6550650890090212,0.8053831626389494,0.34106743686465707,0.9400388308525203,0.17402609408874165,0.2746899709752177,0.07545458015436593,0.22123067756922205,0.6486420386623164
2.75,0.8359898000682775,0.35615911983688975,0.9344253214446898,0.18207711863163037,0.29774539138493517,0.08865231809096823,0.24891211021514295,0.6988789458181985,0.8230613959789467,0.3499531246537974,0.9367672125694001,0.17876053184781693,0.28803290730474884,0.08296295569042604,0.23706876677412111,0.6774300615508124,0.8177824759293154,0.3474062706628518,0.9377147130679615,0.17740183513866242,0.2841027601760368,0.08071437833964268,0.2323342586351119,0.6687681779370813,0.8130216384576748,0.345104480858658,0.9385642744592808,0.1761750513475711,0.2805774104667914,0.07872368326425035,0.22811550597192232,0.6610041846004021,0.8086661508147166,0.3429950502483979,0.9393372107529324,0.17505176040837286,0.2773684870328722,0.0769332775989046,0.2242985067661744,0.65394094347349,0.8046381297813383,0.34104138540574686,0.940048282504962,0.17401223757181566,0.27441490253091677,0.07530353873105256,0.2208046939566051,0.6474425198980098
3.0,0.8355994359550899,0.3561439187382576,0.9344311152491431,0.1820689847277449,0.29759365761652345,0.0885619850535806,0.2486690924481791,0.6982264173684644,0.8224904843452033,0.3499318692407679,0.9367751527926337,0.1787491868078426,0.28781563261966153,0.08283783838025598,0.23672561907546655,0.6764905968384072,0.8171389432457008,0.34738275235769805,0.9377234258374856,0.17738929497289282,0.2838599751633524,0.08057648549973903,0.2319530401347326,0.6677160525687006,0.8123123417944863,0.3450789947206085,0.9385736451672901,0.1761614742215744,0.28031192630558466,0.07857477602914753,0.22770083729021293,0.6598513406316423,0.8078962028126705,0.342967815569104,0.9393471549346157,0.17503726373198092,0.2770823958852354,0.07677465410950232,0.2238538155019188,0.6526962745191316,0.8038115177228018,0.3410125727809679,0.9400587349763339,0.17399691257993555,0.2741098336896272,0.07513620092535508,0.22033264144080406,0.6461129560238341
3.25,0.8351761491868412,0.35612741176901985,0.9344374064573288,0.1820601521271389,0.29742912038112657,0.08846408165069068,0.24840570741593873,0.6975192001705609,0.8218675997590902,0.3499086878112241,0.936783811876693,0.17873681386950452,0.28757861338626356,0.08270145887716604,0.2363515447258158,0.6754663515337681,0.8164355144375937,0.3473570747657354,0.937732937786762,0.17737560358957988,0.28359465202990086,0.08042592665996055,0.23153674562178247,0.6665669492349782,0.8115358334990775,0.3450511456919107,0.9385838837614354,0.1761466384774951,0.2800213691188964,0.07841196716322123,0.22724737518545646,0.6585904090530426,0.8070521725667321,0.34293803644138576,0.9393580271449895,0.17502141285340783,0.27676888736578953,0.07660101701369709,0.22336693184743764,0.6513332092446824,0.8029042929165024,0.34098105124561084,0.9400701690253968,0.17398014695536212,0.2737751498482829,0.07495283267444974,0.21981524310704506,0.6446553035837488
3.5,0.8347213722045351,0.3561096490388433,0.93444417589358,0.1820506476564738,0.2972523349009787,0.0883589506040836,0.24812287687954696,0.696759769215022,0.8211941309898275,0.349883631832373,0.9367931704361366,0.17872344053118636,0.2873223849901503,0.08255415291642813,0.23594745625591113,0.674359800772138,0.8156735032389876,0.3473292895883443,0.9377432295644986,0.1773607885906624,0.28330729841603364,0.08026302533579154,0.2310862565921794,0.6653232638861627,0.8106933271377531,0.3450209855445667,0.9385949709719608,0.17613057173603072,0.2797062107034714,0.07823556430609474,0.22675595857629066,0.65722367066568,0.8061351518947076,0.3429057645407189,0.9393698082463291,0.17500423532505288,0.2764283905836033,0.07641265512064115,0.2228386426311226,0.6498538831203033,0.8019174060247591,0.340946872111967,0.9400825657340243,0.17396196804201738,0.27341123127628386,0.07475370138801359,0.21925322536311304,0.6430715260854784
3.75,0.8342365280854807,0.3560906800408043,0.9344514046156053,0.18204049781277135,0.29706385260083834,0.08824693252205261,0.24782151701342034,0.6959505847921169,0.8204714626916005,0.3498567521191883,0.9368032093223276,0.178709093944337,0.28704748114376316,0.08239625643097907,0.23551426671596296,0.6731734210912944,0.8148542195683651,0.34729944786887945,0.937754282053658,0.1773448772288624,0.28299842054971985,0.0800881060336361,0.23060245711612196,0.6639873991483694,0.8097860312148442,0.3449885653687739,0.938606887767608,0.17611330125675934,0.27936692116448225,0.07804587664092204,0.22622743034249632,0.6557534163506885,0.8051462246266586,0.34287105074811525,0.9393824793761503,0.17498575827896842,0.2760613320436205,0.07620985904969808,0.22226973926032745,0.6482604430305619,0.8008517949415919,0.34091008551749924,0.9400959065927537,0.17394240256192892,0.2730184539003809,0.0745390761701544,0.21864731885829827,0.6413635974611696
4.0,0.8337230304951335,0.3560705536665788,0.93445907390938,0.18202972877142026,0.29686422107298016,0.08812836575326724,0.24750253803854227,0.6950940915779893,0.8197009765775479,0.34982809887514865,0.9368139096092666,0.1786938009350301,0.28675443428222636,0.08222810558051967,0.23505288981908323,0.6719096910021858,0.8139789712636823,0.34726760003601476,0.9377660763565862,0.1773278964305902,0.2826685238305232,0.07990149436452706,0.23008623423619295,0.6625617656594827,0.8088151513792884,0.3449539355872984,0.9386196153516257,0.1760948539455723,0.27900396963092206,0.07784321506981248,0.2256626379324566,0.6541819491007012,0.8040864691391554,0.34283394502817427,0.9393960219930776,0.1749660083617168,0.2756681363587519,0.07599292140350744,0.22166101841888006,0.6465550498526739,0.7997083874463471,0.3408707398427759,0.940110173713187,0.1739214763054245,0.2725971896873096,0.07430922782541906,0.21799825898724434,0.6395335049520368
4.25,0.8331822835617095,0.3560493182192167,0.9344671652849184,0.18201836639289734,0.2966539840144768,0.08800358623166145,0.24716684382886062,0.6941927176411049,0.8188840524345741,0.3497977217260368,0.9368252525819712,0.1786775880218277,0.28644377589939846,0.08205003675150481,0.2345642400031604,0.6705710913316703,0.8130490656195001,0.3472337959321057,0.9377785937856444,0.17730987281086863,0.28231811333411067,0.07970351711653176,0.2295384782537588,0.6610487831047421,0.8077818923944308,0.34491714592157585,0.9386331351754605,0.17607525633640245,0.2786178248518166,0.07762789232515754,0.22506243381362045,0.6525115856803277,0.8029569606048226,0.3427944961247915,0.9394104179891504,0.17494501157219264,0.27524922672042423,0.0757621368101915,0.22101328249625954,0.6447398805837345,0.7984881035010701,0.34082888046925897,0.940125350279457,0.17389921347027654,0.27214780638429154,0.07406442851978183,0.21730678579176935,0.6375832514327356
4.5,0.8326156816655356,0.3560270214232625,0.9344756604730162,0.18200643622807586,0.2964336811336799,0.08787292731046421,0.24681533148574292,0.6932488733553644,0.8180220689795854,0.3497656697467804,0.9368372197274114,0.1786604814299378,0.2861160368242917,0.08186238652803945,0.23404923241124634,0.6691601053376416,0.8120658107319791,0.3471980848234955,0.9377918158604802,0.1772908326786389,0.28194769423678234,0.07949450228543811,0.2289600829044048,0.6594508809597865,0.8066874598822262,0.34487824528486943,0.9386474289791825,0.1760545345341084,0.2782089556574907,0.07740022300803164,0.2244276757558281,0.6507446579312384,0.8017587729722099,0.34275275094136937,0.9394256499170776,0.1749227929315521,0.27480502502760173,0.07551780178042082,0.22032733967272738,0.6428171300379035,0.797191857205025,0.34078454729845914,0.9401414214481693,0.17387563534218417,0.2716706661676323,0.07380495085596511,0.21657364291030115,0.6355148571939969
4.75,0.8320246091399504,0.3560037104321466,0.9344845414229945,0.18199396352208086,0.29620384802467886,0.08773671958462705,0.2464488908784827,0.6922649502144872,0.8171164045616015,0.3497319914813248,0.9368497927280054,0.17864250710165983,0.28577174743938877,0.0816654916345618,0.2335087827929594,0.6676792186036788,0.811030516660538,0.3471605153880121,0.9378057243136927,0.17727080202991302,0.28155777215927813,0.07927477906329597,0.22835194542412943,0.6577704989546593,0.8055330618551207,0.344837281562348,0.9386624788733647,0.17603271409713975,0.2777778312587146,0.0771605235387949,0.2237592269293074,0.6488835137416857,0.8004929806913235,0.3427087533753865,0.9394417014162659,0.17489937586278265,0.2743359514984708,0.07526021428457132,0.2196040035258012,0.6407890121360795,0.7958205584172678,0.34073776997283495,0.9401583760802961,0.173850757753155,0.2711661223736361,0.07353106592315378,0.21579957493123222,0.633330361199572
5.0,0.8314104398820551,0.3559794318328208,0.9344937903014563,0.18198097321667583,0.2959650160090896,0.08759529070126065,0.24606840414981668,0.6912433195448724,0.8161684377159625,0.3496967349554402,0.9368629534577108,0.17862369070306713,0.28541143784295464,0.08145968885158276,0.23294380733055078,0.6661309187237149,0.8099444964163756,0.34712113567250014,0.9378203011075382,0.17724980652496028,0.2811488534277435,0.07904467778373479,0.22771496650757508,0.6560100872751762,0.8043199100491745,0.34479430121428495,0.9386782674858052,0.1760098198260071,0.27732492133814163,0.07690911199520645,0.22305795578508847,0.6469305177015121,0.7991606601988382,0.34266254221724746,0.9394585579796552,0.1748747810723468,0.27384242346374776,0.07498967288849855,0.2188440919257385,0.638657760809443,0.7943751140549199,0.34068855889273186,0.9401762099944848,0.17382458630449035,0.2706345128276202,0.07324303953344331,0.21498532199463846,0.631031821829767
5.25,0.8307745368715508,0.35595423164759554,0.9345033894920712,0.18196748995115988,0.2957177119444999,0.08744896515769023,0.24567474518540658,0.6901863311141397,0.8151795475778123,0.34965994768223074,0.9368766839807999,0.178604057626801,0.2850356379576824,0.08124531490594299,0.23235522239389664,0.6645176947891668,0.8088090667883227,0.3470799930099714,0.9378355284655184,0.17722787144397503,0.28072144524729253,0.07880452982172866,0.22705005015793187,0.6541721065189974,0.8030492210713507,0.3447493486032394,0.9386947782094253,0.1759858754047638,0.27685069586068695,0.07664630779854659,0.22232473566398608,0.6448880514633031,0.7977628911752228,0.34261414746481605,0.9394762082974519,0.17484902458878532,0.27332485283906577,0.07470647517949695,0.21804842483093542,0.6364256305362503,0.7928564290725181,0.34063688866363384,0.9401949319590907,0.17379710756482444,0.27007614715622164,0.07294112526274908,0.21413160961194577,0.6286213171216248
5.5,0.8301182515982415,0.35592815533321137,0.934513321596379,0.18195353806179057,0.29546245799979276,0.0872980640872793,0.24526877904770683,0.6890963116365214,0.8141511141627762,0.34962167665997,0.9368909665534573,0.17858363299077715,0.2846448775881725,0.0810227063371857,0.23174394422913766,0.6628420366924899,0.8076255490160179,0.3470371338816402,0.9378513889242882,0.17720502161337356,0.280276055780105,0.07855466744365253,0.22635810342545135,0.6522590274234243,0.8017222173727285,0.34470246489432843,0.938711995606626,0.1759609028151497,0.2763556244889261,0.07637243118666433,0.22156044404868697,0.6427585138290446,0.7963007575842201,0.34256358399524783,0.9394946465628906,0.17482211439514117,0.2727836414561815,0.07441091504609458,0.21721782034813958,0.6340948965292029,0.7912654071276483,0.34058266813419064,0.9402145745342367,0.1737682731384716,0.26949128356182106,0.07262555191579785,0.21323913020489685,0.6261009445168829
5.75,0.8294429233953926,0.35590124777704146,0.9345235694356483,0.18193914157967878,0.29519977139625725,0.08714290503240255,0.2448513613725632,0.6879755631706951,0.8130845185221679,0.3495819683617084,0.9369057836284038,0.17856244163250853,0.2842396864294114,0.08079219934149011,0.23111088858534995,0.6611064342604256,0.8063952693199491,0.34699260370364016,0.9378678654133367,0.17718128129195357,0.2798131941156273,0.07829542360118971,0.22564003602814642,0.6502733303815932,0.8003401280581941,0.3446536863036407,0.9387299060524873,0.17593492140361644,0.27584017543198447,0.07608780238234797,0.22076596132882914,0.6405443205802065,0.7947753485043461,0.3425108408980662,0.9395138763569698,0.17479404475281415,0.2722191729412772,0.07410327811683297,0.2163530880439684,0.6316678545902047,0.7896029509414755,0.34052568706958525,0.9402352133619475,0.17373797131124138,0.268880087381518,0.07229650139029274,0.21230851044584834,0.6234728201354861
6.0,0.8287498786783847,0.3558735532903975,0.934534116053805,0.1819243242271396,0.2949301641142626,0.08698380170446587,0.2444233377282912,0.6868263614094373,0.8119811427794543,0.3495408687159348,0.9369211178628165,0.1785405080986617,0.28382059402808796,0.08055412959445672,0.23045697028327042,0.6593133762294285,0.8051195592973226,0.34694644651148765,0.9378849413723687,0.17715667400256221,0.27933337011510107,0.07802713165986004,0.22489675984410604,0.6482175047631149,0.7989041895421376,0.34460304136624015,0.9387484987370884,0.1759079464262963,0.2753048134764518,0.07579274032330392,0.21994216888745408,0.6382479040679797,0.7931877587626012,0.3424558638009086,0.9395339170824933,0.17476478679709112,0.2716317990833533,0.0737838342732592,0.21545501792357816,0.6291468206508384,0.7878699623699905,0.3404655227873131,0.940257000927492,0.1737059774099668,0.26824255862671953,0.07195407025860906,0.2113402545712635,0.6207390776048902
6.25,0.8280404300843605,0.3558451155987619,0.9345449447214959,0.18190910941240535,0.2946541425638178,0.08682106373001865,0.24398554293468214,0.6856509538542926,0.8108423700559251,0.3494984230775248,0.9369369521298236,0.17851785662943762,0.28338812969898863,0.0803088320542908,0.22978310273084385,0.6574653490779098,0.803799756191569,0.34689870450727484,0.9379026009192929,0.17713122229061398,0.2788370941061186,0.07775012504954446,0.22412918825966371,0.6460940480536257,0.7974156460593902,0.34455054675327673,0.9387677671991184,0.17587998682141717,0.2747499968393803,0.07548756076323948,0.21908994623448982,0.6358717125803146,0.7915390893824193,0.3423985260658202,0.9395548144456255,0.17473427321137877,0.2710218175280219,0.0734528255761924,0.21452436264889868,0.6265341300203496,0.7860673422125827,0.3404013793237702,0.9402802246960609,0.17367186829335687,0.26757840753053325,0.07159820417657613,0.21033464764100157,0.6179018664931536
6.5,0.8273158755072495,0.35581597782872,0.9345560389413745,0.18189352022257865,0.29437220721683555,0.08665499638171156,0.24353880033859776,0.6844515578663267,0.8096695842905974,0.34945467618810566,0.9369532695339007,0.17849451113731354,0.28294282239762886,0.08005664074633614,0.2290901973886965,0.6555648357253089,0.8024372030425381,0.3468494174253518,0.9379208290851068,0.17710494738588503,0.27832487639573306,0.07746473682070008,0.22333823535215216,0.6439054648267315,0.7958757500397289,0.3444962009779683,0.9387877116322664,0.17585104185765657,0.2741761723391777,0.07517257347856246,0.21821016680346503,0.633418209501301,0.7898304478611519,0.3423385826023956,0.9395766572567578,0.17470237365336116,0.27038943601700205,0.07311044710959244,0.21356180934623298,0.6238321363685477,0.7841959897983489,0.34033181480376407,0.9403054056169072,0.17363487741197767,0.2668868443699061,0.07122858769772648,0.20929159308481646,0.6149633504158122
6.75,0.8265774970220527,0.3557861824913365,0.9345673824547064,0.18187757941468982,0.2940848521987202,0.08648590029274311,0.24308392104251847,0.6832303585832417,0.8084641699612459,0.3494096721251065,0.9369700534304315,0.17847049517975594,0.2824852005510553,0.07979788853036994,0.22837916318984502,0.6536143141111264,0.8010332487248593,0.34679862166224057,0.9379396121356481,0.17707786873867726,0.27779722656340794,0.07717129908632141,0.22252481488084241,0.6416542655627022,0.794285762354916,0.34443997508326896,0.9388083422960392,0.17582109617548236,0.27358376819452257,0.07484807821951425,0.21730369188831694,0.63088987227973,0.7880629482970188,0.34227559698578336,0.9395996039313903,0.17466885597974557,0.2697347160907386,0.07275681706455137,0.21256793562052684,0.6210432104785898,0.7822568024081697,0.3402542867352477,0.9403334623197708,0.173593653086673,0.2661662303471874,0.07084446217723202,0.20821034426042717,0.6119257049138543
7.0,0.8258265596856175,0.3557557714614825,0.9345789592494823,0.18186130940459336,0.29379256483433885,0.0863140711519392,0.2426217030783558,0.6819895066821827,0.8072275117115718,0.34936345423893866,0.9369872874496414,0.17844583192560912,0.28201579184825804,0.0795329068518,0.2276509059170379,0.6516162556640558,0.7995892478796969,0.3467463491060728,0.9379589380040095,0.17705000339587912,0.27725465248675557,0.0768701423255516,0.22168983905303163,0.6393429653248194,0.7926469524485377,0.34438179909005207,0.9388296844771681,0.1757901125714177,0.27297318352747435,0.07451435892512419,0.2163713620232279,0.6282891912259543,0.786237711390962,0.34220882827698745,0.9396239236254531,0.17463332603464393,0.26905748596228135,0.07239193075234322,0.21154314199558996,0.6181697388132976,0.7802506746163741,0.3401644060499141,0.940365980274015,0.17354586199191877,0.26541350730092367,0.07044432985777746,0.20708906812384362,0.6087911152393068
7.25,0.8250643102000706,0.3557247859525764,0.9345907535702425,0.1818447322534172,0.29349582514303024,0.08613979937638819,0.24215293051823478,0.6807311159659184,0.8059609938894249,0.3493160650781457,0.9370049555249538,0.17842054411507494,0.28153512299192535,0.07926202547807853,0.22690632754135362,0.6495731236712295,0.7981065607467542,0.346692625591125,0.9379787968609589,0.177021365177278,0.27669765904679494,0.07656159452197639,0.22083421702851552,0.6369740823070125,0.7909605983582558,0.3443215425974163,0.9388517855888306,0.17575802166911308,0.27234477336049007,0.0741716755767767,0.21541398489695682,0.6256186681552501,0.7843558643535969,0.34213705805383565,0.9396500590678778,0.17459513563570378,0.268357207897213,0.072015591030388,0.21048754975573647,0.6152141219458782,0.7781784976930602,0.3400547341176854,0.9404056453489368,0.17348754979143133,0.26462328212911346,0.07002548144478438,0.20592414814184037,0.6055617742718282
7.5,0.8242919754196892,0.3556932664860074,0.9346027499298909,0.18182786965117353,0.293195105275233,0.08596336975735497,0.24167837251070554,0.6794572607412935,0.8046660000009216,0.34926754630292506,0.9370230419256157,0.1783946540134992,0.28104371941371137,0.07898557222189292,0.2261463255260125,0.6474873715574831,0.7965865529015094,0.34663746889509556,0.9379991818535887,0.17699196360826205,0.2761267464536483,0.07624598010707738,0.21995885312142083,0.6345501362635092,0.7892279866429404,0.34425898746585504,0.9388747251625129,0.175724707375908,0.271698827561414,0.07382025289824698,0.2144323186495422,0.6228808149004692,0.7824185407535588,0.34205833030246324,0.9396787209843005,0.17455324421565957,0.2676327796478521,0.07162730474203576,0.2094008489098912,0.6121787729149283,0.7760411593528727,0.33991287811635124,0.9404569289928479,0.17341212907595732,0.2637863840123849,0.0695832563903294,0.20470909127047326,0.6022398810097507
7.75,0.8235107606737317,0.3556612528542252,0.9346149331238844,0.18181074289698684,0.2928908688801554,0.0857850610733724,0.241198782225887,0.6781699729454282,0.8033439120846416,0.3492179385881857,0.9370415312931536,0.17836818335958643,0.2805421049555672,0.07870387265290048,0.22537179209946548,0.6453614410834564,0.7950305949035116,0.34658088619207994,0.9380200900440846,0.17696180256255956,0.27554240813147557,0.07592361867889265,0.2190646446579132,0.6320736468326316,0.7874504122269208,0.3441937899823188,0.9388986286802252,0.17568998674075967,0.27103554180752315,0.07346026492289763,0.21342704912448093,0.6200781517163475,0.7804268803523152,0.34196956666420825,0.9397110276438676,0.17450601418354209,0.26688224208718114,0.07122613114148076,0.20828207561353015,0.609066115576447,0.7738395444669176,0.3397185373467812,0.9405271476055136,0.1733088104081938,0.2628876381874007,0.06910991031174969,0.203432850180922,0.5988276405807665
8.0,0.8227218478709504,0.35562878407623644,0.9346272882472765,0.18179337287526667,0.29258357039130045,0.08560514566292107,0.240714895689011,0.6768712389641912,0.8019961100092835,0.3491672815182375,0.9370604086808726,0.17834115330916317,0.28003080152014287,0.07841724980001365,0.22458361350193634,0.6431977604700228,0.7934400618611608,0.34652287087472666,0.9380415235802397,0.1769308785689586,0.27494512810315014,0.07559482346765764,0.21815247945058824,0.6295471317662427,0.7856291781743103,0.34412542932253304,0.9389236864056537,0.17565358251912147,0.27035497822754334,0.07309181425241544,0.21239875936023847,0.6172132055988423,0.7783820289849331,0.341866006896683,0.939748707542882,0.17445091336627974,0.2661023560892173,0.0708104639162326,0.2071292918503961,0.6058785830467013,0.7715745379887662,0.33943903521887864,0.9406280568692796,0.1731602303627085,0.26190251677435883,0.06859292829274331,0.202077313378271,0.595327267672578
