t_ps,Te_1p0mW,Ts_1p0mW,Tl_1p0mW,m_1p0mW,meq_1p0mW,tau_m_ps_1p0mW,dm_dt_per_ps_1p0mW,Ts_minus_TN_1p0mW,above_TN_1p0mW,Te_2p0mW,Ts_2p0mW,Tl_2p0mW,m_2p0mW,meq_2p0mW,tau_m_ps_2p0mW,dm_dt_per_ps_2p0mW,Ts_minus_TN_2p0mW,above_TN_2p0mW,Te_2p5mW,Ts_2p5mW,Tl_2p5mW,m_2p5mW,meq_2p5mW,tau_m_ps_2p5mW,dm_dt_per_ps_2p5mW,Ts_minus_TN_2p5mW,above_TN_2p5mW,Te_3p0mW,Ts_3p0mW,Tl_3p0mW,m_3p0mW,meq_3p0mW,tau_m_ps_3p0mW,dm_dt_per_ps_3p0mW,Ts_minus_TN_3p0mW,above_TN_3p0mW,Te_3p5mW,Ts_3p5mW,Tl_3p5mW,m_3p5mW,meq_3p5mW,tau_m_ps_3p5mW,dm_dt_per_ps_3p5mW,Ts_minus_TN_3p5mW,above_TN_3p5mW,Te_4p0mW,Ts_4p0mW,Tl_4p0mW,m_4p0mW,meq_4p0mW,tau_m_ps_4p0mW,dm_dt_per_ps_4p0mW,Ts_minus_TN_4p0mW,above_TN_4p0mW
36.0,11.899315414905443,7.611479182992844,18.928048702322627,0.7533986257153313,0.7018319275062539,30.0,-0.0017188899403025816,-7.388520817007156,0.0,16.798280867876088,10.359785244327655,25.388745346543203,0.6601510722308043,0.5561903005070803,30.0,-0.003465359057457466,-4.6402147556723445,0.0,18.945879278124487,11.685731662190975,27.52265382418149,0.6086920013823122,0.4700544888846417,30.0,-0.004621250416589016,-3.3142683378090254,0.0,21.00451942515841,12.923919281808699,29.30766787690023,0.5521502211960442,0.3720287370792119,30.0,-0.006004049470561075,-2.0760807181913012,0.0,23.166267164532403,14.047863112748223,31.122749962894996,0.48747368974093763,0.25194402648892433,30.0,-0.00785098877506711,-0.9521368872517773,0.0,25.83221011920747,15.15176228502543,32.97950610676142,0.38133326559991704,0.0,30.0,-0.012711108853330568,0.15176228502543054,1.0
36.25,11.88363438793245,7.613733316632262,18.875735035579414,0.7529702433356431,0.7017248598212711,30.0,-0.0017081794504790672,-7.386266683367738,0.0,16.78941804566754,10.362201618201633,25.346413098504634,0.6592877297997978,0.5560454646758283,30.0,-0.00344140883746565,-4.637798381798367,0.0,18.93926971983224,11.688437782129961,27.47941272309516,0.607540690941225,0.4698625485444326,30.0,-0.004589271413226413,-3.311562217870039,0.0,21.000252326980725,12.926558165340907,29.26248908390626,0.5506544618569722,0.3717922210643191,30.0,-0.005962074693088437,-2.073441834659093,0.0,23.16721550757813,14.050505180118627,31.077912373348667,0.48551764271844006,0.2515942262031428,30.0,-0.007797447217176574,-0.9494948198813731,0.0,25.851039469387434,15.170573116691815,32.93636832828964,0.3781686924216409,0.0,30.0,-0.012605623080721363,0.17057311669181452,1.0
36.5,11.867879700129752,7.61596996926829,18.82335765438885,0.7525445308353551,0.7016186063064799,30.0,-0.0016975308176291745,-7.38403003073171,0.0,16.78046396243994,10.364602912638256,25.304100671020528,0.6584303536459659,0.5559014953125985,30.0,-0.0034176286111122483,-4.635397087361744,0.0,18.93253188786495,11.691127295832384,27.436198676363112,0.6063973466035983,0.4696717083359124,30.0,-0.004557521275589532,-3.308872704167616,0.0,20.995808694436285,12.929177637360082,29.217351227481167,0.5491691592223275,0.3715572959531202,30.0,-0.005920395442306908,-2.070822362639918,0.0,23.16792914104651,14.053123847322697,31.033131454456644,0.48357493634599785,0.25124704345554705,30.0,-0.00774426309634836,-0.9468761526773033,0.0,25.86979703597512,15.18931746429047,32.89333584355658,0.37503038111009507,0.0,30.0,-0.012501012703669837,0.18931746429047003,1.0
36.75,11.852051338295889,7.6181891426678385,18.77091591979442,0.7521214728156609,0.7015131672478744,30.0,-0.0016869435189262169,-7.3818108573321615,0.0,16.77141921641641,10.366989160268998,25.261807900896493,0.657578901442145,0.5557583911335934,30.0,-0.003394017010285055,-4.633010839731002,0.0,18.92566661564959,11.693800233714583,27.39301157518531,0.6052619113873409,0.46948196744109477,30.0,-0.004525998131541536,-3.306199766285417,0.0,20.99118963634955,12.931777766683219,29.17225420306302,0.5476942397042844,0.3713239585875368,30.0,-0.005879009370558254,-2.0682222333167815,0.0,23.168408527716778,14.055719220933325,30.988407021418436,0.4816454816219945,0.25090247495347334,30.0,-0.007691433555617372,-0.9442807790666752,0.0,25.888411958228527,15.208005018525208,32.850408654143955,0.37191811372573197,0.0,30.0,-0.012397270457524399,0.20800501852520803,1.0
37.0,11.836149286343659,7.620390838334907,18.71840913719241,0.7517010540079585,0.7014085429412777,30.0,-0.0016764170355560253,-7.379609161665093,0.0,16.762284401486067,10.369360393494137,25.21953462708523,0.6567333312018133,0.5556161508635173,30.0,-0.003370572677943199,-4.630639606505863,0.0,18.91867473463243,11.696456626029844,27.349851312697115,0.6041343287764613,0.4692933250445224,30.0,-0.004494700124397963,-3.3035433739701556,0.0,20.986396265899803,12.934358621529423,29.127197905402344,0.5462296302995984,0.37109220583484603,30.0,-0.005837914148825078,-2.065641378470577,0.0,23.168654288333624,14.058291407125232,30.943738889891794,0.47972919025589233,0.2505605173572202,30.0,-0.007638955763289072,-0.9417085928747682,0.0,25.90682521487987,15.226645212353123,32.80758672997532,0.3688316741376202,0.0,30.0,-0.012294389137920672,0.22664521235312307,1.0
37.25,11.820173516265022,7.6225750575002325,18.665836573677634,0.7512832592728536,0.7013047336928394,30.0,-0.001665950852667138,-7.3774249424997675,0.0,16.75306010771267,10.371716644484206,25.17728069072022,0.6558936012763348,0.5554747732355205,30.0,-0.003347294268027142,-4.628283355515794,0.0,18.911557074270497,11.699096502870622,27.306717783990692,0.6030145427172215,0.469105780333134,30.0,-0.004463625412802918,-3.3009034971293776,0.0,20.981429698935106,12.936920269524409,29.082182218480458,0.5447752585849651,0.3708620345874901,30.0,-0.005797107466582499,-2.0630797304755912,0.0,23.168667174138143,14.060840511692444,30.899126876112717,0.47782597466193205,0.25022116727774457,30.0,-0.0075868269128062495,-0.9391594883075562,0.0,25.924987775884592,15.245247252478885,32.764870016706205,0.3657708480084388,0.0,30.0,-0.012192361600281294,0.2452472524788849,1.0
37.5,11.804123991491668,7.624741801117335,18.613197507154585,0.7508680735991731,0.7012017398192271,30.0,-0.0016555444593315334,-7.375258198882665,0.0,16.743746921703153,10.374057945181557,25.13504593515069,0.6550596703522248,0.5553342569911353,30.0,-0.0033241804453696512,-4.625942054818443,0.0,18.90431446201715,11.701719894170727,27.263610886136714,0.6019024976143187,0.4689193324961322,30.0,-0.0044327721706062155,-3.2982801058292726,0.0,20.976291052400217,12.939462777704094,29.037207023168477,0.5433310527124154,0.37063344176296403,30.0,-0.00575658703164838,-2.060537222295906,0.0,23.168448044407647,14.063366640060547,30.854570796996388,0.4759357479528687,0.2498844212750438,30.0,-0.007535044222594164,-0.936633359939453,0.0,25.942859048681537,15.26382014785892,32.722258441915606,0.36273542277958704,0.0,30.0,-0.012091180759319569,0.2638201478589206,1.0
37.75,11.788000671492412,7.626891069863199,18.5604912283546,0.7504554821029888,0.7010995616475976,30.0,-0.0016451973485130426,-7.373108930136801,0.0,16.734345426875997,10.376384327302064,25.0928302059779,0.6542314974484384,0.555194600880204,30.0,-0.0033012298856078147,-4.623615672697936,0.0,18.896947723303537,11.704326829707533,27.22053051820666,0.6007981383270989,0.46873398072485045,30.0,-0.004402138586741616,-3.295673170292467,0.0,20.970981443897802,12.941986212519843,28.99227220169512,0.5418969414047473,0.370406424303553,30.0,-0.005716350570039811,-2.0580137874801565,0.0,23.167997848069774,14.065869897294682,30.81007047022249,0.47405842393374487,0.24955027585709963,30.0,-0.007483604935888175,-0.9341301027053177,0.0,25.960405571292856,15.282372735588554,32.67975191714774,0.35972518765642497,0.0,30.0,-0.011990839588547499,0.28237273558855414,1.0
38.0,11.77180351466446,7.629022864140598,18.507717041812942,0.7500454700266486,0.700998199515491,30.0,-0.0016349090170385844,-7.370977135859402,0.0,16.72485620365834,10.378695822336892,25.05063335109254,0.6534090419136799,0.5550558036608035,30.0,-0.003278441275095878,-4.621304177663108,0.0,18.88945768146756,11.706917339104093,27.177476579302677,0.5997014101658031,0.4685497242126252,30.0,-0.004371722865105931,-3.293082660895907,0.0,20.96550199143533,12.944490639843963,28.947377637672805,0.5404728539509951,0.3701809791760455,30.0,-0.005676395825831654,-2.0555093601560372,0.0,23.167317608634267,14.06835038810425,30.76562571430777,0.472193917095712,0.2492187274792633,30.0,-0.00743250632054829,-0.9316496118957502,0.0,25.977599912141986,15.300913704482555,32.63735034110729,0.3567399335936392,0.0,30.0,-0.011891331119787973,0.3009137044825554,1.0
38.25,11.755532480212594,7.631137184081549,18.454874266900553,0.7496380227378129,0.70089765377067,30.0,-0.001624678965571428,-7.368862815918451,0.0,16.715279829632195,10.380992461554344,25.008455220713216,0.6525922634237336,0.5549178640991629,30.0,-0.003255813310819022,-4.619007538445656,0.0,18.881845156868835,11.709491451829813,27.13444895726042,0.5986122588878399,0.4683665621547712,30.0,-0.004341523224435623,-3.2905085481701875,0.0,20.959853813200386,12.94697612497519,28.902523216116933,0.5390587202019318,0.3699571033714413,30.0,-0.005636720561016351,-2.0530238750248095,0.0,23.16640841182686,14.070808216844929,30.721236348668057,0.47034214260990004,0.24888977254400138,30.0,-0.007381745668863289,-0.9291917831550709,0.0,25.994419743815715,15.319451616612628,32.59505360794777,0.3537794532807191,0.0,30.0,-0.011792648442690635,0.31945161661262844,1.0
38.5,11.739187529439429,7.633234029551522,18.401962238910638,0.7492331257284998,0.7007979247709227,30.0,-0.001614506698585901,-7.366765970448478,0.0,16.70561687964454,10.383274276001739,24.966295667425975,0.6517811219788187,0.5547807809695803,30.0,-0.0032333447003079457,-4.616725723998261,0.0,18.87411096587655,11.712049197200155,27.091447536423257,0.5975306306940911,0.4681844937486251,30.0,-0.0043115378981821995,-3.2879508027998448,0.0,20.954038027358873,12.94944273264422,28.85770882346525,0.5376544705656058,0.3697347939046563,30.0,-0.005597322555364982,-2.0505572673557797,0.0,23.165271395425723,14.073243487518626,30.676902193671754,0.46850301632133334,0.24856340740092506,30.0,-0.007331320297346943,-0.9267565124813739,0.0,26.010847062794543,15.33799492701057,32.552861610909844,0.3508435411275633,0.0,30.0,-0.01169478470425211,0.33799492701056977,1.0
38.75,11.722768626639928,7.635313400154211,18.348980307713067,0.748830764614135,0.7006990128838386,30.0,-0.0016043917243432125,-7.364686599845789,0.0,16.695867925891847,10.385541296507336,24.924154546224838,0.6509755779009619,0.5546445530543361,30.0,-0.003211034161554194,-4.614458703492664,0.0,18.866255921108174,11.714590604377971,27.048472203049045,0.59645647222525,0.46800351819347324,30.0,-0.004281765134392559,-3.285409395622029,0.0,20.94805575187193,12.951890527019206,28.812934347597366,0.5362600360029163,0.3695140478142245,30.0,-0.0055581996062897265,-2.0481094729807943,0.0,23.163907740895066,14.075656303771806,30.63262307068615,0.46667645474290115,0.2482396283470462,30.0,-0.007281227546528498,-0.9243436962281937,0.0,26.026867531549254,15.356552001706019,32.510774245118824,0.34793199325020535,0.0,30.0,-0.011597733108340178,0.3565520017060191,1.0
39.0,11.706275735366123,7.637375295232661,18.295927776889467,0.7484309251326082,0.7006009184867582,30.0,-0.0015943335548616673,-7.362624704767339,0.0,16.686033537986507,10.38779355368228,24.882031714553328,0.6501755918313928,0.554509179143605,30.0,-0.003188880422926262,-4.612206446317719,0.0,18.858280831765928,11.71711570237521,27.005522845346707,0.5953897305581858,0.46782363469045246,30.0,-0.0042522031955911106,-3.28288429762479,0.0,20.94190810432815,12.9543195717113,28.768199677854387,0.5348753480232181,0.36929486216199464,30.0,-0.005519349528707449,-2.0456804282886996,0.0,23.162318666485483,14.07804676889252,30.58839880211803,0.46486237504938205,0.24791843162721613,30.0,-0.007231464780738864,-0.9219532311074801,0.0,26.042469923425486,15.375131134233273,32.46879140998001,0.3450446074566497,0.0,30.0,-0.011501486915221657,0.37513113423327304,1.0
39.25,11.68970880760871,7.639419713858922,18.24280389742972,0.7480335931433402,0.7005036419672671,30.0,-0.001584331705869102,-7.360580286141078,0.0,16.676114283010595,10.390031077922584,24.83992703234701,0.6493811247279613,0.5543746580353648,30.0,-0.00316688222308655,-4.609968922077416,0.0,18.85018650388662,11.71962452005475,26.962599353497446,0.5943303532023378,0.46764484244244225,30.0,-0.004222850358663186,-3.280375479945249,0.0,20.93559620178851,12.956729929780186,28.72350470505863,0.533500338679962,0.3690772340328254,30.0,-0.005480770154904556,-2.0432700702198137,0.0,23.160505421532367,14.080414985806485,30.544229211449323,0.4630606950715182,0.24759981343470558,30.0,-0.007182029387893754,-0.9195850141935153,0.0,26.057645653962354,15.39374056070915,32.42691301123423,0.3421811832328324,0.0,30.0,-0.011406039441094414,0.39374056070914953,1.0
39.5,11.673067785996526,7.6414466548287585,18.189607931516043,0.7476387546263598,0.700407183723451,30.0,-0.0015743856967636249,-7.3585533451712415,0.0,16.666110725559278,10.392253899411102,24.79784036193422,0.6485921378625725,0.554240988535306,30.0,-0.003145038310908884,-4.607746100588898,0.0,18.841973740526072,11.722117086132254,26.919701619676708,0.5932782880961427,0.4674671406539534,30.0,-0.004193704914739643,-3.277882913867746,0.0,20.929121160641866,12.959121663739621,28.678849321533566,0.5321349405663712,0.36886116053427465,30.0,-0.005442459334403219,-2.040878336260379,0.0,23.15846928166888,14.082761057072256,30.500114120709405,0.46127133329014725,0.24728376991191645,30.0,-0.00713291877927436,-0.9172389429277441,0.0,26.072388384895703,15.41238847355645,32.385138962726174,0.3393415217287002,0.0,30.0,-0.01131138405762334,0.41238847355644914,1.0
39.75,11.656352609168415,7.643456116662398,18.13633915684853,0.7472463956813913,0.7003115441638624,30.0,-0.001564495050584295,-7.356543883337602,0.0,16.65602342734495,10.394462048119033,24.755771558508414,0.6478085928186459,0.5541081694567688,30.0,-0.003123347445395904,-4.605537951880967,0.0,18.833643341894387,11.724593429178089,26.87682953807675,0.5922334836034849,0.46729052853101366,30.0,-0.004164765169082376,-3.275406570821911,0.0,20.922484096469415,12.961494835562988,28.6342334211239,0.5307790868111474,0.36864663879628795,30.0,-0.005404414933828648,-2.0385051644370122,0.0,23.156211544287583,14.085085084874539,30.456053343786134,0.45949420883039066,0.2469702971513594,30.0,-0.007084130389301041,-0.9149149151254612,0.0,26.086693689324797,15.43108303392065,32.343469187928875,0.3365254257443956,0.0,30.0,-0.011217514191479852,0.4310830339206504,1.0
40.0,11.639563215185674,7.645448097607274,18.082996867818252,0.7468565025269459,0.7002167237073926,30.0,-0.0015546592939851094,-7.354551902392726,0.0,16.645852945424174,10.396655553805216,24.7137204639792,0.647030451488593,0.5539761996208131,30.0,-0.003101808395592661,-4.603344446194784,0.0,18.825196105454303,11.727053577619289,26.833983004929898,0.5911958885101781,0.46711500528104866,30.0,-0.004136029440970982,-3.272946422380711,0.0,20.915686123916778,12.963849506688867,28.58965689921573,0.5294327110742103,0.36843366597088034,30.0,-0.005366634836777665,-2.0361504933111334,0.0,23.153733524826706,14.08738717101703,30.41204669364784,0.4577292414558951,0.24665939119670957,30.0,-0.007035661675306185,-0.9126128289829705,0.0,26.10055876840043,15.449832382802352,32.301903621261204,0.33373269971656466,0.0,30.0,-0.011124423323885487,0.44983238280235227,1.0
40.25,11.62269954374786,7.647422595642067,18.029580376747603,0.7464690614994232,0.7001227227830814,30.0,-0.0015448779572113916,-7.352577404357933,0.0,16.635599831915876,10.39883444601615,24.67168692115601,0.6462576760713177,0.553845077856245,30.0,-0.003080419940502421,-4.601165553983851,0.0,18.816632825991878,11.729497559741523,26.79116191853235,0.5901654520204769,0.4669405701127626,30.0,-0.004107496063590476,-3.2705024402584773,0.0,20.90872835657269,12.966185738026592,28.54511965275704,0.5280957475424746,0.36822223923181757,30.0,-0.005329116943688566,-2.033814261973408,0.0,23.15103655418799,14.089667416916326,30.368093984472623,0.4559763515631331,0.24635104804373162,30.0,-0.006987510117313383,-0.9103325830836742,0.0,26.113982211411233,15.468644650904734,32.26044220922814,0.3309631497047792,0.0,30.0,-0.011032104990159306,0.46864465090473395,1.0
40.5,11.60576153771474,7.649379608481667,17.976089015197317,0.7460840590522135,0.7000295418298828,30.0,-0.0015351505740776928,-7.350620391518333,0.0,16.625264634664962,10.400998754087238,24.62967077521462,0.6454902290697362,0.5537148029995683,30.0,-0.0030591808690055957,-4.599001245912762,0.0,18.807954295666626,11.73192540369108,26.748366179268544,0.5891421237536121,0.46676722223601785,30.0,-0.004079163383919808,-3.268074596308921,0.0,20.901611906853468,12.96850358996182,28.50062158027815,0.5267681309256529,0.3680123557742937,30.0,-0.005291859171711973,-2.03149641003818,0.0,23.148121976613925,14.091925923595793,30.324195031668513,0.4542354601757586,0.24604526364122614,30.0,-0.006939673217817749,-0.9080740764042066,0.0,26.126963792446976,15.48752796717192,32.21908491140911,0.32821658337806375,0.0,30.0,-0.010940552779268791,0.4875279671719195,1.0
40.75,11.588749144077708,7.651319133582708,17.922522130011913,0.7457014817548105,0.6999371812964024,30.0,-0.0015254766819469395,-7.348680866417292,0.0,16.61484789775225,10.403148507144238,24.587671873737566,0.6447280732883192,0.5535853738949252,30.0,-0.0030380899797797976,-4.5968514928557624,0.0,18.799161304046297,11.734337137476862,26.70559568963607,0.5881258537403569,0.4665949608617119,30.0,-0.004051029762621498,-3.265662862523138,0.0,20.894337885807296,12.970803122361938,28.456162578743836,0.5254497964520937,0.36780401281462044,30.0,-0.005254859454582441,-2.0291968776380624,0.0,23.144991147897827,14.094162791679405,30.28034965189214,0.4525064889390151,0.24574203389199212,30.0,-0.0068921485015674315,-0.9058372083205946,0.0,26.139504297917576,15.506490465971149,32.17783170131462,0.3254928100015406,0.0,30.0,-0.010849760333384688,0.5064904659711491,1.0
41.0,11.571662308526324,7.653241168143821,17.86887900904101,0.7453213162919261,0.6998456416408873,30.0,-0.001515855821701295,-7.346758831856179,0.0,16.60435016186826,10.405283734104913,24.54569006675624,0.6439711718306508,0.5534567893940223,30.0,-0.0030171460812209484,-4.594716265895087,0.0,18.790254638130396,11.73673278897239,26.662850354271164,0.587116592419621,0.46642378520165617,30.0,-0.004023093573932161,-3.2632672110276104,0.0,20.886907402103635,12.973084394579645,28.411742533730873,0.5241406798646542,0.3675972075900791,30.0,-0.005218115742485837,-2.0269156054203545,0.0,23.141645433867424,14.096378121385602,30.23655766306634,0.45078936011419957,0.24544135465380154,30.0,-0.0068449335153466006,-0.9036218786143984,0.0,26.15160538009493,15.525540292848882,32.13668256712777,0.32279164042318814,0.0,30.0,-0.010759721347439605,0.5255402928488824,1.0
